id,date,code_speaker,gender,title_original,title_language,title_english,abstract_original,abstract_language,abstract_english,audience_n,audience_female,audience_male,audience_NA,department,institute,university,country,position,position_cat,origin,total_citation_n,h_index,i10_index,most_cited_n,citation_cum,years_career,nature_index_count,nature_index_share,obs
244,01-06-2017,30,M,Evaluación de los servicios ambientales del paisaje: Un procedimiento basado en mosaicos de manchas y fronteras,en,Assessment of landscape environmental services: A procedure based on patch and boundary mosaics.,"Paisagens podem apresentar uma grande complexidade de combinações entre fragmentos de
vegetação natural e usos da terra, que dificultam observar unidades territoriais distintas entre si
(zonas ambientais”) e planejar ações específicas de manejo. Nós apresentamos uma estratégia
para facilitar essa tarefa – a avaliação de mosaicos – baseada na interpretação e representação
espacial dos padrões similares de interações ecológicas evidenciadas pelas relações entre
manchas e entre manchas e suas fronteiras com outros usos. Em cada mosaico há uma oferta de
serviços ecossistêmicos que fornece um valor ambiental” a cada porção territorial. Para obter
essas medidas foi desenvolvido um modelo construído em SIG (Sistema de Informação
Geográfica) acoplado a técnicas e software estatísticos, que responde sobre a condição de
qualidade entre diferentes arranjos dinâmicos e complexos de uma paisagem. O procedimento
metodológico foi aplicado na Serra Norte de Madrid (Espanha) e Ilhabela (São Paulo), cujos
resultados destacam a importância da avaliação das fronteiras para o cálculo dos bens e serviços
ecossistêmicos.",port,"""Landscapes can present a great complexity of combinations between fragments of
natural vegetation fragments and land uses, making it difficult to observe territorial units that are distinct from each other
(environmental zones"") and to plan specific management actions. We present a strategy to
to facilitate this task - mosaic assessment - based on the interpretation and spatial representation of
spatial representation of similar patterns of ecological interactions evidenced by the relationships between
patches and between patches and their boundaries with other uses. In each mosaic there is a supply of
ecosystem services that provide an environmental value"" to each territorial portion. To obtain
these measures was developed a model built in GIS (Geographic Information System)
(Geographic Information System) coupled with statistical techniques and software, which responds to the condition of
quality among different dynamic and complex arrangements of a landscape. The methodological
procedure was applied in the Northern Sierra of Madrid (Spain) and Ilhabela (São Paulo), whose
results highlight the importance of assessing the boundaries for the calculation of goods and services
ecosystem services.""",18,12,6,0,-,-,Univ._Complut._Madrid,Espanha,professor,professor,Europa,NA,NA,NA,NA,NA,NA,NA,NA,google scholar profile not updated
244,01-06-2017,179,F,Evaluación de los servicios ambientales del paisaje: Un procedimiento basado en mosaicos de manchas y fronteras,spa,Assessment of landscape environmental services: A procedure based on patch and boundary mosaics.,"Paisagens podem apresentar uma grande complexidade de combinações entre fragmentos de
vegetação natural e usos da terra, que dificultam observar unidades territoriais distintas entre si
(zonas ambientais”) e planejar ações específicas de manejo. Nós apresentamos uma estratégia
para facilitar essa tarefa – a avaliação de mosaicos – baseada na interpretação e representação
espacial dos padrões similares de interações ecológicas evidenciadas pelas relações entre
manchas e entre manchas e suas fronteiras com outros usos. Em cada mosaico há uma oferta de
serviços ecossistêmicos que fornece um valor ambiental” a cada porção territorial. Para obter
essas medidas foi desenvolvido um modelo construído em SIG (Sistema de Informação
Geográfica) acoplado a técnicas e software estatísticos, que responde sobre a condição de
qualidade entre diferentes arranjos dinâmicos e complexos de uma paisagem. O procedimento
metodológico foi aplicado na Serra Norte de Madrid (Espanha) e Ilhabela (São Paulo), cujos
resultados destacam a importância da avaliação das fronteiras para o cálculo dos bens e serviços
ecossistêmicos.",port,"""Landscapes can present a great complexity of combinations between fragments of
natural vegetation fragments and land uses, making it difficult to observe territorial units that are distinct from each other
(environmental zones"") and to plan specific management actions. We present a strategy to
to facilitate this task - mosaic assessment - based on the interpretation and spatial representation of
spatial representation of similar patterns of ecological interactions evidenced by the relationships between
patches and between patches and their boundaries with other uses. In each mosaic there is a supply of
ecosystem services that provide an environmental value"" to each territorial portion. To obtain
these measures was developed a model built in GIS (Geographic Information System)
(Geographic Information System) coupled with statistical techniques and software, which responds to the condition of
quality among different dynamic and complex arrangements of a landscape. The methodological
procedure was applied in the Northern Sierra of Madrid (Spain) and Ilhabela (São Paulo), whose
results highlight the importance of assessing the boundaries for the calculation of goods and services
ecosystem services.""",18,12,6,0,-,-,Univ._Complut._Madrid,Espanha,professor,professor,Europa,NA,NA,NA,NA,NA,NA,NA,NA,no google scholar profile
245,05-06-2017,238,F,Produção de argumentos em textos científicos: contribuições de um curso de campo na formação de ecólogos,port,Argument production in scientific texts: contributions of a field course in the training of ecologists,"A argumentação é tema amplamente analisado no ensino de ciências, porém não temos muitas
informações de como o cientista é formado no que diz respeito à argumentação na produção de textos
científicos. Desenvolvemos uma ferramenta que permite extrair a estrutura argumentativa de um artigo
científico e analisamos uma disciplina de ecologia de campo para entender como os alunos argumentam
em textos científicos. A Ferramenta do Argumento Central (CAF) foi inspirada em ferramentas de análise
do raciocínio científico e análises da argumentação no ensino de ciências. Em CAF, o texto científico é
resumido em oito elementos: Pergunta, Hipótese, Suporte da Hipótese, Previsão, Suporte da Previsão,
Conclusão, Suporte da Conclusão e Contra-argumento. Cada elemento tem de um a três parâmetros que
guiam a análise dos elementos, podendo ser avaliados como insuficiente ou suficiente. Acompanhamos a
disciplina Ecologia da Mata Atlântica, lecionada como parte do programa de pós-graduação em Ecologia da
Universidade de São Paulo. A disciplina nos três anos de coleta de dados contou com aulas iniciais,
projetos realizados em grupo e projetos individuais que eram reportados em manuscritos científicos
desenvolvidos pelos alunos. As diferentes análises realizadas nesta tese nos levam a concluir que os
alunos são capazes de apresentar alguns dos elementos argumentativos do texto científico desde as
primeiras versões dos manuscritos desenvolvidos, mas que há elementos do argumento central do texto
que os alunos falham em apresentar mesmo após a realização do curso. Há estratégias bem sucedidas na
disciplina associadas aos elementos que apresentaram melhora durante o curso. Professores usam
estratégias didáticas que foram bem sucedidas para ensinar aos alunos alguns dos elementos. Estratégias
similares deveriam ser utilizadas para elementos para os quais não houve melhora mesmo após o curso.",port,"Argumentation is a topic widely analyzed in science education, but we do not have much
information about how the scientist is trained with regard to argumentation in the production of scientific
scientific texts. We developed a tool that allows us to extract the argumentative structure of a scientific article
and analyze a field ecology course to understand how students argue in scientific texts.
in scientific texts. The Central Argument Tool (CAF) was inspired by tools for analyzing
of scientific reasoning and analysis of argumentation in science education. In CAF, the scientific text is
summarized into eight elements: Question, Hypothesis, Support of Hypothesis, Prediction, Support of Prediction,
Conclusion, Support of Conclusion, and Counterargument. Each element has from one to three parameters that
guide the analysis of the elements, and can be evaluated as insufficient or sufficient. We follow the
Ecology of the Atlantic Forest, taught as part of the graduate program in Ecology at the University of São Paulo.
University of São Paulo. The course in the three years of data collection included initial classes,
group and individual projects that were reported in scientific manuscripts developed by the students.
developed by the students. The different analyses performed in this thesis lead us to conclude that the
students are able to present some of the argumentative elements of the scientific text since the
early versions of the manuscripts developed, but that there are elements of the central argument of the text
that students fail to present even after taking the course. There are successful strategies in the
discipline associated with the elements that showed improvement during the course. Teachers use
didactic strategies that were successful in teaching students some of the elements. Similar strategies
should be used for elements for which there was no improvement even after the course.",5,3,2,0,Ecologia,IB,USP,Brasil,postdoc,postdoc,IB,NA,NA,NA,NA,NA,NA,NA,NA,
246,08-06-2017,148,F,Ecology and evolution of coloniality in ascidians,en,Ecology and evolution of coloniality in ascidians,"Colonial animals, those made up of connected asexually-derived modules, occur in a number of metazoan lineages. While solitary animals grow larger as a single unit, colonial animals grow by adding modules. The modules of colonial animals are typically smaller than solitary animals, however, whole colonies can attain larger biomasses than solitary species, and have great regenerative and propagative abilities. These two distinct morphogenetic life history strategies are linked to ecological differences that may affect their ability to compete for space or withstand disturbance. To what extent colonial and solitary life histories are affected by ecological factors remains poorly understood. The tunicates are one of only several animal taxa that contain both solitary and colonial species, making them a useful model for the study of the significance of these two life history strategies. In order to understand the effects of ecological factors on solitary and colonial ascidians, we conducted a manipulative experiment to measure the effects of competition and predation on survivorship and growth. We present results and discuss how these ecological features may be (1) linked to the reproductive/growth strategies of each life form and (2) driving differences in abundance and diversity of colonial vs. solitary forms.",en,"Colonial animals, those made up of connected asexually-derived modules, occur in a number of metazoan lineages. While solitary animals grow larger as a single unit, colonial animals grow by adding modules. The modules of colonial animals are typically smaller than solitary animals, however, whole colonies can attain larger biomasses than solitary species, and have great regenerative and propagative abilities. These two distinct morphogenetic life history strategies are linked to ecological differences that may affect their ability to compete for space or withstand disturbance. To what extent colonial and solitary life histories are affected by ecological factors remains poorly understood. The tunicates are one of only several animal taxa that contain both solitary and colonial species, making them a useful model for the study of the significance of these two life history strategies. In order to understand the effects of ecological factors on solitary and colonial ascidians, we conducted a manipulative experiment to measure the effects of competition and predation on survivorship and growth. We present results and discuss how these ecological features may be (1) linked to the reproductive/growth strategies of each life form and (2) driving differences in abundance and diversity of colonial vs. solitary forms.",8,6,2,0,Zoologia,IB,USP,Brasil,postdoc,postdoc,IB,NA,NA,NA,NA,NA,NA,NA,NA,
247,22-06-2017,31,F,The dual rod system of amphibians supports colour discrimination at the absolute visual threshold,en,The dual rod system of amphibians supports colour discrimination at the absolute visual threshold,NA,NA,NA,11,5,6,0,Zoologia,IB,USP,Brasil,postdoc,postdoc,IB,NA,NA,NA,NA,NA,NA,NA,NA,
248,21-11-2017,75,M,Seeing at the limits: Vision and visual navigation in nocturnal insects,en,Seeing at the limits: Vision and visual navigation in nocturnal insects,"Despite their tiny eyes and brains, nocturnal insects have remarkable visual abilities. Our recent work – particularly on fast-flying moths and bees and on ball-rolling dung beetles – has shown that nocturnal animals are able to distinguish colours, to detect faint movements, to learn visual landmarks, to orient to the faint pattern of polarised light produced by the moon and to navigate using the stars. These impressive visual abilities are the result of exquisitely adapted eyes and visual systems, the product of millions of years of evolution. Nocturnal animals typically have highly sensitive eye designs and visual neural circuitry that is optimised for extracting reliable information from dim and noisy visual images. In my talk I will elaborate on these adaptations to show how biological sensors - even very small ones – are capable of high performance at the limits of what is physically possible.",en,"Despite their tiny eyes and brains, nocturnal insects have remarkable visual abilities. Our recent work – particularly on fast-flying moths and bees and on ball-rolling dung beetles – has shown that nocturnal animals are able to distinguish colours, to detect faint movements, to learn visual landmarks, to orient to the faint pattern of polarised light produced by the moon and to navigate using the stars. These impressive visual abilities are the result of exquisitely adapted eyes and visual systems, the product of millions of years of evolution. Nocturnal animals typically have highly sensitive eye designs and visual neural circuitry that is optimised for extracting reliable information from dim and noisy visual images. In my talk I will elaborate on these adaptations to show how biological sensors - even very small ones – are capable of high performance at the limits of what is physically possible.",27,13,14,0,-,-,Univ._Lund,Suécia,professor,professor,Europa,9318,55,130,349,6294,20,374,86.1,
249,28-11-2017,59,M,Behavioural strategies used by birds to survive in urban environments,en,Behavioural strategies used by birds to survive in urban environments,NA,NA,NA,20,10,9,0,-,-,CSIC,Espanha,professor,professor,Europa,5426,40,67,638,4258,15,1251,214.21,
250,10-05-2018,65,NA,EcoEncontros,port,NA,NA,NA,NA,29,16,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
251,16-05-2018,291,F,Tudo para ficar com ela: a experiência prévia com cópulas determina a tática de acasalamento adotada por machos de uma espécie de libélula,port,Anything to stay with her: previous copulation experience determines the mating tactics adopted by males of a dragonfly species,"O que a capacidade de luta, o acesso a qualidade do território e o maior
sucesso em cópulas podem dizer sobre a territorialidade de uma espécie?
Para a territorialidade, é essencial a existência de marcadores que permitam
verificar a qualidade dos territórios e que aqueles que possuem maior
capacidade de luta possuem também o maior acesso em cópula. No entanto,
quando machos possuem dificuldade de acessar a qualidade do território,
somente a presença de fêmeas lá, seriam determinantes para um macho
desempenhar o comportamento territorial?",port,"What can fighting ability, access to quality territory, and greater
success in copulation can say about the territoriality of a species?
For territoriality, it is essential to have markers that allow us to
quality of territories and that those that have the greatest fighting ability
fighting ability also have the greatest access in copulation. However,
when males have difficulty in accessing the quality of the territory,
only the presence of females there, would be determinant for a male to
perform territorial behavior?",25,10,15,0,-,-,UEFS-BA,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
252,24-05-2018,97,M,Como aumentar as chances do seu artigo ser aceito em uma boa revista?,port,How to increase the chances of your article being accepted in a good journal?,"A chance de um artigo ser aceito para publicação em um boa revista não depende apenas da originalidade das idéias ou da qualidade dos resultados. A adequação do conteúdo do manuscrito à revista na qual se pretende publicar o trabalho, uma boa carta de encaminhamento e a indicação cuidadosa de potenciais revisores são aspectos importantes, porém negligenciados por muitos pesquisadores. Nesta palestra, apresentarei algumas dicas sobre: (1) como selecionar uma revista que se adéqüe ao conteúdo do seu manuscrito, (2) o que escrever na carta de encaminhamento e (3) quem indicar para revisar seu manuscrito. Ao prestar atenção a esses três pontos, suas chances de publicar em uma boa revista podem ser consideravelmente aumentadas.
",port,"The chance that a paper will be accepted for publication in a good journal does not depend only on the originality of the ideas or the quality of the results. The appropriateness of the content of the manuscript to the journal in which the work is intended to be published, a good cover letter, and careful referral to potential reviewers are important but neglected aspects by many researchers. In this talk, I will present some tips on: (1) how to select a journal that fits the content of your manuscript, (2) what to write in the cover letter, and (3) who to appoint to review your manuscript. By paying attention to these three points, your chances of publishing in a good journal can be greatly increased.
",78,46,25,4,Ecologia,IB,USP,Brasil,professor,professor,IB,3387,34,74,96,2727,18,282,53.64,
253,28-05-2018,153,M,Darwins tangled bank: A view from chemical ecology,en,Darwins tangled bank: A view from chemical ecology,NA,NA,NA,29,10,19,0,-,-,"Univ._Nevada,_Reno",EUA,professor,professor,AmNorte,7244,47,106,471,5452,21,75,24.57,
254,07-06-2018,86,M,"Invasão de cachorros em remanescentes forestais: determinantes, risco, impactos e mecanismos",port,"Dog invasion in forest remnants: determinants, risk, impacts and mechanisms","Apesar do grande número de estudos relacionados a invasões biológicas, ainda são raras abordagens integradoras, que considerem múltiplas subdisciplinas e enfoques metodológicos e abarquem as várias dimensões dos processos de invasão. Utilizando como sistema de estudo um hotspot de biodiversidade e uma das espécies invasoras mais impactantes e bem distribuídas do mundo - a Mata Atlântica e o cachorro, lançaremos mão de técnicas como armadilhas fotográficas, censos populacionais e monitoramento com colares GPS para abordar quatro objetivos: (1) mapear o risco de invasão em todo o domínio da Mata Atlântica; (2) investigar as interações entre invasões biológicas e perda de habitat sobre espécies nativas; (3) investigar a alteração nos padrões de atividade de espécies nativas como um dos mecanismos de impacto de espécies invasoras; e (4) investigar o efeito de florestas sobre a movimentação de espécies invasoras em paisagens fragmentadas.",port,"Despite the large number of studies related to biological invasions, integrative approaches that consider multiple subdisciplines and methodological approaches and cover the various dimensions of invasion processes are still rare. Using as a study system a biodiversity hotspot and one of the most impactful and well distributed invasive species in the world - the Atlantic Forest and the dog, we will use techniques such as camera traps, population censuses and GPS collar monitoring to address four objectives: (1) map invasion risk across the Atlantic Forest domain; (2) investigate interactions between biological invasions and habitat loss on native species; (3) investigate altered activity patterns of native species as one of the mechanisms of invasive species impact; and (4) investigate the effect of forests on invasive species movement in fragmented landscapes.",23,12,11,0,Ecologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
255,14-06-2018,19,M,PATh ー Como uma abordagem pragmática pode levar a um melhor entendimento de teorias ecológicas,port,PATh ー How a pragmatic approach can lead to a better understanding of ecological theories,"O desenvolvimento teórico em ecologia se dá de forma pragmática, isso é, a teoria vai se desenvolve conforme modelos vão sendo concebidos, usados, repensados, ou esquecidos. Por esse motivo, advogados da visão pragmática, frequentemente afirmam que é impraticável formalizar uma teoria que se constrói de forma pragmática. Essa apresentação conta como resolvemos esse problema criando uma abordagem metodológica eficaz e exequível que permite formalizar momentos específicos de teorias que se desenvolvem de forma pragmática. Apresentaremos também como pretendemos usar essa abordagem como ferramenta para analisar fatores que afetam a estrutura de uma teoria e para auxiliar no ensino de ciência. A abordagem que propusemos para tais feitos foi nomeada Pragmatic Approach to Theories -- PATh (do inglês Abordagem Pragmática de Teorias).”",port,"Theory development in ecology is pragmatic, that is, theory develops as models are conceived, used, rethought, or forgotten. For this reason, advocates of the pragmatic view often claim that it is impractical to formalize a theory that builds pragmatically. This presentation tells how we solve this problem by creating an effective and feasible methodological approach that allows us to formalize specific moments of theories that develop pragmatically. We will also present how we intend to use this approach as a tool to analyze factors that affect the structure of a theory and to aid in science teaching. The approach we have proposed for such purposes has been named Pragmatic Approach to Theories -- PATh (from English Pragmatic Approach to Theories).""",20,9,11,0,Ecologia,IB,USP,Brasil,postdoc,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
256,21-06-2018,7,M,E a chuva levou: efeitos negativos da precipitação sobre o sucesso reprodutivo dos machos em um aracnídeo construtor de ninhos,port,And the rain took it: negative effects of precipitation on male reproductive success in a nest-building arachnid,"Em espécies que constroem ninhos, a sobrevivência dos descendentes e o sucesso reprodutivo dos indivíduos parentais são fortemente influenciados pela localização e qualidade dos ninhos. Assim, quantificar a influência das condições abióticas sobre a integridade do ninho é importante para prever os efeitos que a variabilidade climática pode ter na sobrevivência da prole e no sucesso reprodutivo dos pais. Nessa palestra, será apresentada uma prévia de defesa de mestrado onde foi investigado como a chuva afeta a integridade do ninho e como a integridade do ninho influencia a atratividade masculina e a posse do ninho em uma espécie de opilião (Quindina limbata). Considerando que chuvas intensas ocorrem durante todo o ano em florestas tropicais, os melhores machos, para diminuir as chances de destruição, podem selecionar locais protegidos para construir seus ninhos. Locais protegidos podem manter a estrutura do ninho melhor preservada, melhorar a sobrevivência da prole, atrair mais fêmeas e, finalmente, aumentar o sucesso reprodutivo masculino.”",port,"In nest-building species, offspring survival and the reproductive success of parental individuals are strongly influenced by nest location and quality. Thus, quantifying the influence of abiotic conditions on nest integrity is important for predicting the effects that climate variability may have on offspring survival and parental reproductive success. In this talk, a master's defense preview will be presented where we investigated how rainfall affects nest integrity and how nest integrity influences male attractiveness and nest ownership in a species of opilion (Quindina limbata). Considering that heavy rainfall occurs throughout the year in tropical forests, the best males, to decrease the chances of destruction, may select protected sites to build their nests. Protected sites may keep the nest structure better preserved, improve offspring survival, attract more females, and ultimately increase male reproductive success.""",25,15,10,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
257,28-06-2018,90,M,Tornando a agricultura mais sustentável: uma perspectiva da Ecologia de Paisagens sobre a Restauração e a Certificação Ambiental,port,Making Agriculture More Sustainable: A Landscape Ecology Perspective on Environmental Restoration and Certification,"Projeta-se que a agricultura será responsável por grande parte da perda de biodiversidade global. Para reverter essa tendência, a agricultura deve se tornar sustentável por meio de adoção de práticas de restauração e manejo não convencionais. Metas ambiciosas de restauração estão presentes em compromissos globais e diversos padrões de práticas sustentáveis foram desenvolvidos, conhecidos como certificações. Entretanto, faltam na literatura avaliações dos custos e benefícios de projetos de restauração, bem como evidências de que a certificação tem impactos ecológicos positivos. Nessa palestra, Francisco apresentará seu projeto de doutorado, o qual pretende analisar a propensão de proprietários rurais em restaurar áreas de suas fazendas e projetar diferentes cenários de restauração, com enfoque em custos e benefícios para a produtividade do café. Além disso, ele avaliará o efeito da certificação na cobertura de vegetação nativa em paisagens agrícolas",port,"Agriculture is projected to be responsible for much of the global biodiversity loss. To reverse this trend, agriculture must become sustainable through the adoption of unconventional restoration and management practices. Ambitious restoration targets are present in global commitments, and several standards for sustainable practices have been developed, known as certifications. However, the literature lacks assessments of the costs and benefits of restoration projects, as well as evidence that certification has positive ecological impacts. In this talk, Francisco will present his PhD project, which aims to analyze the propensity of landowners to restore areas of their farms and to design different restoration scenarios, focusing on costs and benefits for coffee productivity. In addition, he will evaluate the effect of certification on native vegetation cover in agricultural landscapes",23,10,10,0,Ecologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
258,05-07-2018,141,F,Intenção de preservar remanescentes florestais entre proprietários de terra na Mata Atlântica: o papel do contexto ecológico e das experiências com a natureza,port,Intention to preserve forest remnants among landowners in the Atlantic Forest: the role of ecological context and experiences with nature,"Desvendar os processos psicológicos que determinam o apoio dos proprietários de terras à conservação das florestas é fundamental, particularmente, nos países em desenvolvimento, onde a maioria dos remanescentes florestais se encontra em áreas privadas. Como as conexões humano-natureza são conhecidas por moldar comportamentos pró-ambientais, a intenção de preservar remanescentes florestais deve ser, em última instância, determinada pelo contexto ecológico no qual as pessoas vivem. Karina apresentará nesta palestra os resultados de seu projeto de mestrado, no qual ela investigou os caminhos pelos quais o contexto ecológico (cobertura florestal), através das experiências com a natureza (contato, usos e perdas associados às florestas), influencia os determinantes psicológicos do comportamento de conservação (crenças, atitude e intenção de preservar remanescentes florestais).",port,"Unraveling the psychological processes that determine landowners' support for forest conservation is critical, particularly in developing countries where most forest remnants are on private land. Since human-nature connections are known to shape pro-environmental behaviors, the intention to preserve forest remnants should ultimately be determined by the ecological context in which people live. Karina will present in this talk the results of her master's project, in which she investigated the ways in which the ecological context (forest cover), through experiences with nature (contact, uses and losses associated with forests), influences the psychological determinants of conservation behavior (beliefs, attitude and intention to preserve forest remnants).",15,9,6,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
259,11-07-2018,134,F,"Are bees bad news? Nectar-robbing, pollination, and the stability of mutualism",en,"Are bees bad news? Nectar-robbing, pollination, and the stability of mutualism",NA,NA,NA,32,19,14,0,-,-,Univ._Arizona,EUA,professor,professor,AmNorte,12543,61,127,948,9912,27,446,115.79,
260,12-07-2018,98,M,What do pollinators do with the nectar they drink?,en,What do pollinators do with the nectar they drink?,NA,NA,NA,21,7,12,0,-,-,Univ._Arizona,EUA,professor,professor,AmNorte,3367,28,48,294,2492,16,446,115.79,
261,19-07-2018,147,F,"Quanto mais seco, melhor: redução na disponibilidade hídrica aumenta a eficiência de mutualismos de proteção entre plantas e formigas",port,The drier the better: reduced water availability increases the efficiency of protective mutualisms between plants and ants,"Plantas portadoras de nectários extraflorais (NEFs) em ambientes áridos enfrentam uma demanda conflitante entre produzir néctar extrafloral e manter seu balanço interno de água e carbono. Essa demanda conflitante pode aumentar os custos relativos da produção do néctar extrafloral, reduzindo o valor dessa estratégia de defesa para plantas nesses ambientes. A despeito disso, plantas portadoras de NEFs são prevalentes em ambientes áridos, sugerindo que, apesar de mais custosa, essa estratégia ainda é vantajosa para as plantas desses ambientes. Nesse estudo, nós mostramos que o efeito das formigas sobre o desempenho de plantas portadoras de NEFs é maior quanto mais árido o ambiente. Tal efeito parece ser resultado do aumento na probabilidade das plantas serem atendidas por formigas mais agressivas quanto mais árido o ambiente. A interação com formigas mais agressivas que proporcionam melhor serviço de defesa anti-herbivoria pode, então, ser um importante fator moldando o valor adaptativo dos NEFs para plantas em ambientes áridos. ”",port,"Plants bearing extrafloral nectaries (EFNs) in arid environments face a conflicting demand between producing extrafloral nectar and maintaining their internal water and carbon balance. This conflicting demand may increase the relative costs of extrafloral nectar production, reducing the value of this defense strategy for plants in these environments. Despite this, plants carrying NEFs are prevalent in arid environments, suggesting that, although more costly, this strategy is still advantageous for plants in these environments. In this study, we show that the effect of ants on the performance of NEF-bearing plants is greater the more arid the environment. Such an effect appears to be a result of the increased likelihood of plants being attended by more aggressive ants the more arid the environment. Interaction with more aggressive ants that provide better anti-herbivory defense service may then be an important factor shaping the adaptive value of NEFs for plants in arid environments. """,27,9,18,0,-,-,UNIFESP-Dia,Brasil,professor,professor,Brasil,282,7,6,82,148,5,22,2.81,
262,26-07-2018,33,F,A dimensão humana sobre a pesca do caranguejo-uçá (Ucides cordatus) nos manguezais do Brasil,port,The human dimension of the Brazilian mangrove crab (Ucides cordatus) fishery,"As comunidades tradicionais que vivem da pesca do caranguejo-uçá possuem conhecimento que são transmitidos através de gerações e marcadas por uma relação intrínseca com os manguezais. Durante a palestra, serão apresentados os resultados de uma revisão crítica das principais abordagens dos trabalhos científicos que consideram a dimensão humana no estudo do caranguejo-uçá nos manguezais do Brasil, identificando as principais lacunas no conhecimento nessa área de pesquisa, apontando novas perspectivas e potencialidades dessa temática para o manejo, conservação e uso sustentável dessa espécie.",port,"The traditional communities that live off the crab fishery have knowledge that is transmitted through generations and marked by an intrinsic relationship with the mangroves. During the lecture, we will present the results of a critical review of the main approaches of scientific studies that consider the human dimension in the study of crab in the mangroves of Brazil, identifying the main gaps in knowledge in this area of research, pointing out new perspectives and potentialities of this theme for the management, conservation and sustainable use of this species.",15,6,9,0,-,-,UNESP-LP,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
263,02-08-2018,170,F,At the origins of a global invastion: the honey bee parasiet that keeps on jumping,en,At the origins of a global invastion: the honey bee parasiet that keeps on jumping,NA,NA,NA,15,6,9,0,-,-,ICT_Okinawa,Japão,postdoc,postdoc,Australasia,NA,NA,NA,NA,NA,NA,NA,NA,
263,02-08-2018,180,F,Doublesex regulates reproductive division of labour in honey bees,en,Doublesex regulates reproductive division of labour in honey bees,"The evolution of eusociality has been a puzzle for
biologists since the publication of On The Origin of
Species, especially the mechanism underlying the
regulation of the individual reproduction to maximize
colony and individual fitness. In eusocial insects, sterility
of workers is accomplished by queen pheromones, (e.g.
queen mandibular pheromone in honey bees; QMP).
However, the transcriptional regulatory network
underpinning reproductive division of labor remain and of
pheromonal signalling remains poorly understood.
Doublesex (Dsx) is a well known regulator of sex
differentiation in arthropods. This gene is known to affect
the development of sexual secondary characteristic,
including ovary development and pheromonal signalling
in other insects. We therefore hypothesized that DSX may
jointly regulate reproductive labour division and alters pheromonal communication in honey bees.
We tested this hypothesis using RNA interference (RNAi) in the honey bee (Apis mellifera). In the
absence of queen mandibular pheromone (QMP), reproductive division of labor breaks down in the
honey bee colony as workers initiate ovary development. We conducted a blind study where we
injected bees with either DSX RNAi or a non-target control gene green fluorescent protein (GFP). As
expected, Dsx knockdown resulted in reduced ovary development in treated workers. Furthermore,
these workers had higher levels of QMP, compared to control workers, suggesting that Dsx does
affects pheromonal signalling, but not as a simple activator of QMP activity. These data provide a
strong support for the central role of Dsx in reproductive division of labour via the mediation of both
ovary development and mandibular gland pheromone synthesis in workers.",en,"The evolution of eusociality has been a puzzle for
biologists since the publication of On The Origin of
Species, especially the mechanism underlying the
regulation of the individual reproduction to maximize
colony and individual fitness. In eusocial insects, sterility
of workers is accomplished by queen pheromones, (e.g.
queen mandibular pheromone in honey bees; QMP).
However, the transcriptional regulatory network
underpinning reproductive division of labor remain and of
pheromonal signalling remains poorly understood.
Doublesex (Dsx) is a well known regulator of sex
differentiation in arthropods. This gene is known to affect
the development of sexual secondary characteristic,
including ovary development and pheromonal signalling
in other insects. We therefore hypothesized that DSX may
jointly regulate reproductive labour division and alters pheromonal communication in honey bees.
We tested this hypothesis using RNA interference (RNAi) in the honey bee (Apis mellifera). In the
absence of queen mandibular pheromone (QMP), reproductive division of labor breaks down in the
honey bee colony as workers initiate ovary development. We conducted a blind study where we
injected bees with either DSX RNAi or a non-target control gene green fluorescent protein (GFP). As
expected, Dsx knockdown resulted in reduced ovary development in treated workers. Furthermore,
these workers had higher levels of QMP, compared to control workers, suggesting that Dsx does
affects pheromonal signalling, but not as a simple activator of QMP activity. These data provide a
strong support for the central role of Dsx in reproductive division of labour via the mediation of both
ovary development and mandibular gland pheromone synthesis in workers.",15,6,9,0,-,-,ICT_Okinawa,Japão,postdoc,postdoc,Australasia,NA,NA,NA,NA,NA,NA,NA,NA,
